epsilon,alignment,sigma1_sq,G_NL_TG,G_NL_PGD,test_index
1e-06,0.9999999999999848,8.926376639369948,8.926375568846238,8.926375567677848,0
3.5938136638046257e-06,0.999999999999803,8.926376639369948,8.926372786542116,8.92637278876006,0
1.2915496650148827e-05,0.9999999999974554,8.926376639369948,8.926362794997889,8.926362794756066,0
4.641588833612782e-05,0.9999999999671347,8.926376639369948,8.926326882380623,8.926326882954248,0
0.0001668100537200059,0.9999999995755139,8.926376639369948,8.926197787526988,8.926197797091683,0
0.0005994842503189409,0.999999994516883,8.926376639369948,8.925733439354415,8.925733562748562,0
0.0021544346900318843,0.9999999291516974,8.926376639369948,8.924059420062918,8.924061013964543,0
0.007742636826811277,0.9999990835051278,8.926376639369948,8.917975798178349,8.917996395684321,0
0.02782559402207126,0.9999880939454162,8.926376639369948,8.89524753768992,8.895514080952388,0
0.1,0.9998427302930026,8.926376639369948,8.802751110121307,8.806215264002056,0
1e-06,0.99999999999997,8.12312640005261,8.12312673270025,8.12312672922885,314
3.5938136638046257e-06,0.9999999999996132,8.12312640005261,8.123127585381685,8.123127584192357,314
1.2915496650148827e-05,0.9999999999950051,8.12312640005261,8.123130656171531,8.12313065639973,314
4.641588833612782e-05,0.9999999999354858,8.12312640005261,8.123141694907535,8.12314169591754,314
0.0001668100537200059,0.9999999991666819,8.12312640005261,8.123181344290266,8.123181359436522,314
0.0005994842503189409,0.9999999892333243,8.12312640005261,8.123323569764693,8.123323765790742,314
0.0021544346900318843,0.9999998607593401,8.12312640005261,8.123831250129943,8.123833785180642,314
0.007742636826811277,0.9999981931165236,8.12312640005261,8.125611149238704,8.125644043516292,314
0.02782559402207126,0.9999762687995838,8.12312640005261,8.131430298236786,8.131862196785628,314
0.1,0.9996755202818084,8.12312640005261,8.144844910309518,8.150740719111866,314
1e-06,0.9999999999999636,7.79836880421403,7.7983687692989,7.798368766865466,629
3.5938136638046257e-06,0.999999999999533,7.79836880421403,7.798368667977415,7.798368668520743,629
1.2915496650148827e-05,0.9999999999939703,7.79836880421403,7.7983683180018755,7.798368318177897,629
4.641588833612782e-05,0.9999999999221215,7.79836880421403,7.798367055468847,7.798367056985997,629
0.0001668100537200059,0.9999999989941215,7.79836880421403,7.79836249197532,7.798362509853775,629
0.0005994842503189409,0.9999999870067411,7.79836880421403,7.79834576349922,7.798345994634553,629
0.0021544346900318843,0.9999998321005807,7.79836880421403,7.798281405603079,7.798284392315113,629
0.007742636826811277,0.9999978276046895,7.79836880421403,7.797995299392556,7.798033934649182,629
0.02782559402207126,0.9999717711891841,7.79836880421403,7.7962560686982005,7.796757651969589,629
0.1,0.9996290433042727,7.79836880421403,7.780703888127605,7.787265812341223,629
1e-06,0.9999999999999463,5.963294768161402,5.963295150742004,5.963295149275428,944
3.5938136638046257e-06,0.9999999999993062,5.963294768161402,5.963296145468602,5.963296146417308,944
1.2915496650148827e-05,0.9999999999910387,5.963294768161402,5.963299722945966,5.963299723151514,944
4.641588833612782e-05,0.99999999988426,5.963294768161402,5.963312575402778,5.963312577028508,944
0.0001668100537200059,0.999999998505162,5.963294768161402,5.963358752559878,5.9633587731379505,944
0.0005994842503189409,0.9999999806934645,5.963294768161402,5.963524564760739,5.96352483112214,944
0.0021544346900318843,0.9999997506482827,5.963294768161402,5.964118657803881,5.964122098394437,944
0.007742636826811277,0.9999967795659942,5.963294768161402,5.966230366764927,5.96627482809921,944
0.02782559402207126,0.9999584071135753,5.963294768161402,5.973516202400495,5.974091590156334,944
0.1,0.9994624612213824,5.963294768161402,5.995712657243857,6.0031992022114755,944
1e-06,0.9999999999999702,5.436130396928849,5.436131240491678,5.4361312403390105,1258
3.5938136638046257e-06,0.9999999999996143,5.436130396928849,5.436133432260336,5.436133431618765,1258
1.2915496650148827e-05,0.9999999999950174,5.436130396928849,5.436141304356454,5.436141304347407,1258
4.641588833612782e-05,0.9999999999356455,5.436130396928849,5.436169596606966,5.436169597295667,1258
0.0001668100537200059,0.9999999991688318,5.436130396928849,5.436271272595584,5.436271282850451,1258
0.0005994842503189409,0.9999999892652719,5.436130396928849,5.4366366740415915,5.436636806736384,1258
0.0021544346900318843,0.9999998613658292,5.436130396928849,5.4379498124805075,5.437951526602824,1258
0.007742636826811277,0.9999982099020244,5.436130396928849,5.44266833448371,5.442690494973514,1258
0.02782559402207126,0.9999768934714366,5.436130396928849,5.459614821415662,5.4599021361275,1258
0.1,0.9997012907460929,5.436130396928849,5.52025457490951,5.524029700650294,1258
1e-06,0.9999999999999352,5.731393640090627,5.7313942685569845,5.731394270592299,1573
3.5938136638046257e-06,0.999999999999162,5.731393640090627,5.731395911026338,5.731395911634983,1573
1.2915496650148827e-05,0.9999999999891759,5.731393640090627,5.731401806824774,5.731401806958253,1573
4.641588833612782e-05,0.9999999998602027,5.731393640090627,5.7314229895247095,5.731422991369554,1573
0.0001668100537200059,0.9999999981944754,5.731393640090627,5.731499106954346,5.731499129751442,1573
0.0005994842503189409,0.9999999766820211,5.731393640090627,5.731772541595437,5.731772836027118,1573
0.0021544346900318843,0.9999996988958764,5.731393640090627,5.732753702927732,5.7327575061406995,1573
0.007742636826811277,0.9999961138752008,5.731393640090627,5.7362602498881925,5.736309395852795,1573
0.02782559402207126,0.9999499444135853,5.731393640090627,5.748607681833592,5.749243536310295,1573
0.1,0.9993608343348657,5.731393640090627,5.789616783483047,5.797867652334798,1573
1e-06,0.999999999999963,8.786835194068278,8.786837069770181,8.786837064227202,1888
3.5938136638046257e-06,0.999999999999522,8.786835194068278,8.786841933153285,8.786841933140868,1888
1.2915496650148827e-05,0.9999999999938252,8.786835194068278,8.786859413892426,8.786859414041748,1888
4.641588833612782e-05,0.9999999999202521,8.786835194068278,8.786922234413796,8.786922236203779,1888
0.0001668100537200059,0.9999999989701729,8.786835194068278,8.78714798820077,8.787148008806728,1888
0.0005994842503189409,0.9999999867066374,8.786835194068278,8.787959147008953,8.787959413106428,1888
0.0021544346900318843,0.9999998286509643,8.786835194068278,8.790872261427063,8.790875694030989,1888
