epsilon,alignment,sigma1_sq,G_NL_TG,G_NL_PGD,test_index
1e-06,0.999999999999927,6.802330830807203,6.802328986506873,6.802328986840931,0
3.5938136638046257e-06,0.9999999999990565,6.802330830807203,6.802324203479632,6.802324202763375,0
1.2915496650148827e-05,0.9999999999878155,6.802330830807203,6.802307012547902,6.802307013527782,0
4.641588833612782e-05,0.9999999998426343,6.802330830807203,6.802245232838336,6.802245235151913,0
0.0001668100537200059,0.9999999979677061,6.802330830807203,6.802023208809551,6.802023239764527,0
0.0005994842503189409,0.9999999737593883,6.802330830807203,6.801225314269178,6.8012257135905045,0
0.0021544346900318843,0.9999996614369995,6.802330830807203,6.798358064940898,6.798363214233001,0
0.007742636826811277,0.9999956435508583,6.802330830807203,6.788056821781766,6.788122949748251,0
0.02782559402207126,0.9999445095423785,6.802330830807203,6.751080054999003,6.751916516569505,0
0.1,0.9993221098259425,6.802330830807203,6.61892467108743,6.6289047112455455,0
1e-06,0.9999999999999772,7.658840241232818,7.658840022795915,7.65884002011191,314
3.5938136638046257e-06,0.9999999999997051,7.658840241232818,7.658839467099823,7.658839469253351,314
1.2915496650148827e-05,0.9999999999961909,7.658840241232818,7.6588374648803725,7.658837465508085,314
4.641588833612782e-05,0.9999999999508031,7.658840241232818,7.65883026083655,7.658830261867994,314
0.0001668100537200059,0.999999999364567,7.658840241232818,7.65880431931481,7.65880433107758,314
0.0005994842503189409,0.9999999917916582,7.658840241232818,7.658710443562474,7.658710595596274,314
0.0021544346900318843,0.9999998939195446,7.658840241232818,7.658364718932356,7.658366683535647,314
0.007742636826811277,0.9999986268411452,7.658840241232818,7.65701442605302,7.65703984288884,314
0.02782559402207126,0.9999821170737903,7.658840241232818,7.650772149384951,7.651102391760405,314
0.1,0.9997613098096118,7.658840241232818,7.610606620675143,7.614959046577882,314
1e-06,0.9999999999999188,5.552434237545222,5.552435716382018,5.552435718346456,629
3.5938136638046257e-06,0.9999999999989511,5.552434237545222,5.552439551323074,5.55243955048751,629
1.2915496650148827e-05,0.9999999999864503,5.552434237545222,5.552453330882664,5.552453331438823,629
4.641588833612782e-05,0.9999999998249977,5.552434237545222,5.552502856431772,5.552502858492605,629
0.0001668100537200059,0.999999997739718,5.552434237545222,5.552680843305687,5.5526808696586105,629
0.0005994842503189409,0.9999999708055295,5.552434237545222,5.553320522009798,5.55332086244348,629
0.0021544346900318843,0.9999996228557828,5.552434237545222,5.555619756962551,5.555624157475738,629
0.007742636826811277,0.9999951252619881,5.552434237545222,5.5638872275450835,5.563944228036319,629
0.02782559402207126,0.9999368883241633,5.552434237545222,5.5936537531809,5.5943974949968105,629
0.1,0.9991815602709642,5.552434237545222,5.7012037826717785,5.711133698836302,629
1e-06,0.9999999999999905,5.125744140025621,5.125743389003824,5.125743390565422,944
3.5938136638046257e-06,0.9999999999998767,5.125744140025621,5.125741455090086,5.125741455131928,944
1.2915496650148827e-05,0.9999999999984058,5.125744140025621,5.125734491120671,5.1257344915201655,944
4.641588833612782e-05,0.9999999999794109,5.125744140025621,5.125709464144724,5.125709464473833,944
0.0001668100537200059,0.9999999997340661,5.125744140025621,5.125619515116585,5.125619518433378,944
0.0005994842503189409,0.9999999965647145,5.125744140025621,5.125296179466687,5.125296222055547,944
0.0021544346900318843,0.999999955602918,5.125744140025621,5.124133197009812,5.124133747148554,944
0.007742636826811277,0.9999994252468334,5.125744140025621,5.119941142307255,5.119948252083495,944
0.02782559402207126,0.9999925123956529,5.125744140025621,5.104717416479947,5.104809463653068,944
0.1,0.9998999688218118,5.125744140025621,5.048118817192047,5.049320192114189,944
1e-06,0.999999999999964,8.382333596281535,8.382333541367998,8.382333543928304,1258
3.5938136638046257e-06,0.9999999999995359,8.382333596281535,8.38233341083779,8.382333410900916,1258
1.2915496650148827e-05,0.9999999999940063,8.382333596281535,8.382332927522944,8.382332928003697,1258
4.641588833612782e-05,0.9999999999225881,8.382333596281535,8.382331190369039,8.3823311921076,1258
0.0001668100537200059,0.9999999990002271,8.382333596281535,8.382324911313269,8.382324930952038,1258
0.0005994842503189409,0.9999999870891827,8.382333596281535,8.382301882296979,8.382302136266917,1258
0.0021544346900318843,0.9999998333315481,8.382333596281535,8.38221313971908,8.382216418199759,1258
0.007742636826811277,0.9999978511716036,8.382333596281535,8.381816907980138,8.381859176533883,1258
0.02782559402207126,0.9999724237135337,8.382333596281535,8.379391660002515,8.37993397711193,1258
0.1,0.9996522482448904,8.382333596281535,8.357648504010044,8.364464165584197,1258
1e-06,0.9999999999999705,8.072583810631304,8.072583863010035,8.072583865070206,1573
3.5938136638046257e-06,0.9999999999996187,8.072583810631304,8.072584017225532,8.072584016400922,1573
1.2915496650148827e-05,0.9999999999950755,8.072583810631304,8.072584551929753,8.07258455242807,1573
4.641588833612782e-05,0.9999999999363973,8.072583810631304,8.07258647394801,8.072586475095873,1573
0.0001668100537200059,0.9999999991785353,8.072583810631304,8.072593360003506,8.072593375728841,1573
0.0005994842503189409,0.9999999893901279,8.072583810631304,8.072617846919446,8.072618050156663,1573
0.0021544346900318843,0.9999998629569221,8.072583810631304,8.072702483114652,8.072705108232363,1573
0.007742636826811277,0.9999982295026402,8.072583810631304,8.072963170287997,8.072997089349863,1573
0.02782559402207126,0.9999771101781836,8.072583810631304,8.073337749312115,8.073776440452615,1573
0.1,0.9997034366137744,8.072583810631304,8.067393445467207,8.073078881959674,1573
1e-06,0.9999999999999674,7.766068098771925,7.766068321318814,7.766068325738549,1888
3.5938136638046257e-06,0.999999999999578,7.766068098771925,7.766068923036408,7.766068923477658,1888
1.2915496650148827e-05,0.9999999999945476,7.766068098771925,7.766071064343776,7.766071064552391,1888
4.641588833612782e-05,0.9999999999295801,7.766068098771925,7.7660787541488405,7.766078755462057,1888
0.0001668100537200059,0.9999999990905556,7.766068098771925,7.76610635071782,7.766106367598503,1888
0.0005994842503189409,0.9999999882570152,7.766068098771925,7.7662050318937945,7.766205249803664,1888
0.0021544346900318843,0.9999998484700053,7.766068098771925,7.76655327031395,7.766556082374534,1888
0.007742636826811277,0.999998049213364,7.766068098771925,7.767722030471045,7.767758239958655,1888
0.02782559402207126,0.9999750908513748,7.766068098771925,7.770852054927432,7.771314626991825,1888
0.1,0.999690552541302,7.766068098771925,7.768263122701268,7.774001819556367,1888
1e-06,0.9999999999999791,6.4446181811234435,6.444617943923568,6.44461794842457,2202
3.5938136638046257e-06,0.9999999999997282,6.4446181811234435,6.444617343567191,6.444617344414404,2202
1.2915496650148827e-05,0.9999999999964886,6.4446181811234435,6.44461517082027,6.44461517127459,2202
4.641588833612782e-05,0.9999999999546461,6.4446181811234435,6.444607362634957,6.444607363259588,2202
0.0001668100537200059,0.9999999994142097,6.4446181811234435,6.444579281769014,6.444579290733969,2202
0.0005994842503189409,0.9999999924332428,6.4446181811234435,6.444478128104531,6.444478243642459,2202
0.0021544346900318843,0.9999999022257233,6.4446181811234435,6.444111551577344,6.4441130443096455,2202
0.007742636826811277,0.9999987350441382,6.4446181811234435,6.442754834604441,6.442774135920785,2202
0.02782559402207126,0.9999835585603656,6.4446181811234435,6.4373747075137056,6.437625036421138,2202
0.1,0.99978221888747,6.4446181811234435,6.411690934413465,6.414975614731053,2202
1e-06,0.9999999999999647,4.728725561534067,4.728724987141907,4.72872498370858,2517
3.5938136638046257e-06,0.999999999999544,4.728725561534067,4.728723486578352,4.7287234876064925,2517
1.2915496650148827e-05,0.9999999999941107,4.728725561534067,4.728718109092075,4.728718109220862,2517
4.641588833612782e-05,0.999999999923934,4.728725561534067,4.728698778433961,4.72869877926862,2517
0.0001668100537200059,0.9999999990175716,4.728725561534067,4.7286293022299235,4.728629312215175,2517
0.0005994842503189409,0.9999999873117016,4.728725561534067,4.728379549299288,4.728379678412131,2517
0.0021544346900318843,0.9999998361362703,4.728725561534067,4.7274810999774655,4.727482766905871,2517
0.007742636826811277,0.9999978841948874,4.728725561534067,4.724240851323393,4.7242623514105695,2517
0.02782559402207126,0.9999727036561394,4.728725561534067,4.712450132346298,4.712726427500157,2517
0.1,0.9996494299704837,4.728725561534067,4.668252959517505,4.671751234145792,2517
1e-06,0.9999999999999692,6.115373575738554,6.115372217681041,6.115372214903762,2832
3.5938136638046257e-06,0.9999999999996042,6.115373575738554,6.115368700493421,6.115368700757217,2832
1.2915496650148827e-05,0.9999999999948862,6.115373575738554,6.115356054471379,6.1153560543875605,2832
4.641588833612782e-05,0.9999999999339516,6.115373575738554,6.115310606806449,6.1153106076761965,2832
0.0001668100537200059,0.9999999991469084,6.115373575738554,6.115147269355004,6.115147281159325,2832
0.0005994842503189409,0.9999999889799305,6.115373575738554,6.114560171544708,6.11456032415964,2832
0.0021544346900318843,0.9999998575790359,6.115373575738554,6.112449046972562,6.1124510182707645,2832
0.007742636826811277,0.9999981563117811,6.115373575738554,6.104846563143089,6.104872031869657,2832
0.02782559402207126,0.9999759883395144,6.115373575738554,6.077327352244632,6.07765668987513,2832
0.1,0.9996802524026801,6.115373575738554,5.976011813791413,5.9802843388235996,2832
1e-06,0.9999999999999629,7.01982312720778,7.019823552795662,7.019823556106874,3146
3.5938136638046257e-06,0.9999999999995219,7.01982312720778,7.0198246598584095,7.019824660591061,3146
1.2915496650148827e-05,0.999999999993826,7.01982312720778,7.019828636167968,7.019828635839646,3146
4.641588833612782e-05,0.9999999999202578,7.01982312720778,7.019842921985133,7.019842923194165,3146
0.0001668100537200059,0.9999999989700243,7.01982312720778,7.019894252679454,7.019894269027376,3146
0.0005994842503189409,0.9999999866943531,7.01982312720778,7.020078575540579,7.020078786947135,3146
0.0021544346900318843,0.999999828011817,7.01982312720778,7.020739049948035,7.020741782724826,3146
0.007742636826811277,0.9999977722249873,7.01982312720778,7.023087430273132,7.023122834852545,3146
0.02782559402207126,0.9999709267308489,7.01982312720778,7.031197015120308,7.031659359400746,3146
0.1,0.9996105510734763,7.01982312720778,7.055887547655809,7.062092887413611,3146
1e-06,0.9999999999999707,9.651320799032124,9.651319767547845,9.65131976777137,3461
3.5938136638046257e-06,0.9999999999996185,9.651320799032124,9.651317081151694,9.651317079784034,3461
1.2915496650148827e-05,0.9999999999950724,9.651320799032124,9.65130743041886,9.651307430695036,3461
4.641588833612782e-05,0.9999999999363565,9.651320799032124,9.651272747824171,9.651272749444178,3461
0.0001668100537200059,0.999999999177972,9.651320799032124,9.651148041179882,9.651148060534451,3461
0.0005994842503189409,0.9999999893813378,9.651320799032124,9.650699030759174,9.65069928064238,3461
0.0021544346900318843,0.9999998627729495,9.651320799032124,9.649074547786904,9.649077776369547,3461
0.007742636826811277,0.9999982238394232,9.651320799032124,9.64309690266655,9.643138651581847,3461
0.02782559402207126,0.9999768816864563,9.651320799032124,9.619823202081523,9.620364591587602,3461
0.1,0.9996928762106104,9.651320799032124,9.513665589473877,9.520733941554035,3461
1e-06,0.9999999999999533,4.537404908272801,4.537405647994607,4.537405654710029,3776
3.5938136638046257e-06,0.9999999999993927,4.537404908272801,4.537407579296783,4.537407579339828,3776
1.2915496650148827e-05,0.9999999999921552,4.537404908272801,4.537414509072774,4.537414508883151,3776
4.641588833612782e-05,0.999999999898681,4.537404908272801,4.537439411192386,4.537439412240202,3776
0.0001668100537200059,0.99999999869151,4.537404908272801,4.537528900558816,4.5375289135783845,3776
0.0005994842503189409,0.9999999831046529,4.537404908272801,4.537850450576269,4.537850618524285,3776
0.0021544346900318843,0.9999997819947978,4.537404908272801,4.539005290299357,4.539007458349282,3776
0.007742636826811277,0.9999971939138129,4.537404908272801,4.54314581754746,4.543173768477965,3776
0.02782559402207126,0.9999641966061814,4.537404908272801,4.557897762235836,4.558256440540701,3776
0.1,0.9995570524765882,4.537404908272801,4.609143193467777,4.613671793659166,3776
1e-06,0.9999999999999815,9.422294454281795,9.42229411621474,9.422294113414612,4090
3.5938136638046257e-06,0.9999999999997604,9.422294454281795,9.422293242112783,9.42229324481667,4090
1.2915496650148827e-05,0.9999999999969051,9.422294454281795,9.422290102103505,9.422290101835184,4090
4.641588833612782e-05,0.9999999999600273,9.422294454281795,9.422278812524642,9.422278813259293,4090
0.0001668100537200059,0.9999999994837312,9.422294454281795,9.422238218295591,9.422238229645394,4090
0.0005994842503189409,0.999999993332,9.422294454281795,9.422092067541783,9.422092214090112,4090
0.0021544346900318843,0.9999999138733044,9.422294454281795,9.421563431518635,9.42156532436677,4090
0.007742636826811277,0.9999988873549803,9.422294454281795,9.419619716522938,9.419644163999939,4090
0.02782559402207126,0.9999856184853989,9.422294454281795,9.41206672484014,9.412382438837904,4090
0.1,0.9998139960689513,9.422294454281795,9.37756685597465,9.381633899517459,4090
1e-06,0.9999999999999626,6.701472551682992,6.701471853885107,6.701471858732038,4405
3.5938136638046257e-06,0.9999999999995173,6.701472551682992,6.701470048982943,6.701470048886799,4405
1.2915496650148827e-05,0.9999999999937634,6.701472551682992,6.701463556048516,6.701463555853893,4405
4.641588833612782e-05,0.9999999999194508,6.701472551682992,6.701440221080255,6.7014402223157665,4405
0.0001668100537200059,0.9999999989596557,6.701472551682992,6.701356342240016,6.701356357842378,4405
0.0005994842503189409,0.9999999865630576,6.701472551682992,6.701054662340172,6.701054863635706,4405
0.0021544346900318843,0.9999998264374829,6.701472551682992,6.699967452593258,6.699970052124421,4405
0.007742636826811277,0.9999977575154753,6.701472551682992,6.696021194115021,6.696054752715953,4405
0.02782559402207126,0.9999709957330277,6.701472551682992,6.681338947099836,6.681771637106264,4405
0.1,0.9996230712522469,6.701472551682992,6.622311029174343,6.627863598341126,4405
1e-06,0.9999999999999576,7.5870156366893164,7.5870162556567955,7.587016251344089,4720
3.5938136638046257e-06,0.9999999999994531,7.5870156366893164,7.587017872832938,7.587017872910744,4720
1.2915496650148827e-05,0.999999999992933,7.5870156366893164,7.587023682248922,7.587023682600208,4720
4.641588833612782e-05,0.9999999999087237,7.5870156366893164,7.587044551772581,7.587044553430801,4720
0.0001668100537200059,0.9999999988210988,7.5870156366893164,7.587119540460059,7.587119562329506,4720
0.0005994842503189409,0.9999999847728542,7.5870156366893164,7.587388887944543,7.587389169675559,4720
0.0021544346900318843,0.9999998032853314,7.5870156366893164,7.588354966183406,7.588358606076084,4720
0.007742636826811277,0.9999974571154313,7.5870156366893164,7.59180214213151,7.591849209546199,4720
0.02782559402207126,0.9999670603984642,7.5870156366893164,7.603866177406501,7.6044765819767335,4720
0.1,0.9995710894342248,7.5870156366893164,7.642794545274097,7.650774702828094,4720
1e-06,0.9999999999999613,7.172934847046685,7.172936000255922,7.172936004041055,5034
3.5938136638046257e-06,0.9999999999995022,7.172934847046685,7.172938996779751,7.172938996265252,5034
1.2915496650148827e-05,0.99999999999357,7.172934847046685,7.172949757900489,7.172949757488139,5034
4.641588833612782e-05,0.999999999916954,7.172934847046685,7.172988429364703,7.172988430783864,5034
0.0001668100537200059,0.9999999989274616,7.172934847046685,7.173127382905121,7.173127400908501,5034
0.0005994842503189409,0.9999999861495782,7.172934847046685,7.173626414426742,7.173626647379674,5034
0.0021544346900318843,0.9999998212053292,7.172934847046685,7.1754154176428795,7.175418426258061,5034
0.007742636826811277,0.9999976950072681,7.172934847046685,7.181787298689194,7.181826145838795,5034
0.02782559402207126,0.9999704315180964,7.172934847046685,7.203928972741137,7.204430031257477,5034
0.1,0.9996282499230301,7.172934847046685,7.273019713587143,7.27943030400476,5034
1e-06,0.9999999999999425,7.17293129778406,7.172930918655617,7.1729309228178035,5349
3.5938136638046257e-06,0.9999999999992571,7.17293129778406,7.17292995399945,7.172929954370867,5349
1.2915496650148827e-05,0.999999999990407,7.17293129778406,7.17292647453549,7.172926475147214,5349
4.641588833612782e-05,0.9999999998761065,7.17293129778406,7.172913964943267,7.172913966700495,5349
