epsilon,alignment,sigma1_sq,G_NL_TG,G_NL_PGD,test_index
1e-06,0.9999999999999699,4.9323546867587975,4.9323540625197895,4.932354065573921,0
3.5938136638046257e-06,0.9999999999996114,4.9323546867587975,4.932352448666524,4.932352448527292,0
1.2915496650148827e-05,0.9999999999949812,4.9323546867587975,4.932346643438516,4.93234664318724,0
4.641588833612782e-05,0.9999999999351792,4.9323546867587975,4.932325779088733,4.932325779880852,0
0.0001668100537200059,0.9999999991627718,4.9323546867587975,4.932250793216326,4.932250802665617,0
0.0005994842503189409,0.9999999891852569,4.9323546867587975,4.931981250155042,4.931981371970892,0
0.0021544346900318843,0.9999998602515279,4.9323546867587975,4.931011817305684,4.931013390829358,0
0.007742636826811277,0.9999981917933555,4.9323546867587975,4.927518269088752,4.927538603863045,0
0.02782559402207126,0.9999764929247525,4.9323546867587975,4.9148410580274415,4.9151042427532685,0
0.1,0.9996892117638293,4.9323546867587975,4.867788413805935,4.871212273777304,0
1e-06,0.9999999999999869,7.076435212852166,7.0764354485468175,7.076435450192642,314
3.5938136638046257e-06,0.9999999999998315,7.076435212852166,7.0764360631883205,7.076436064720889,314
1.2915496650148827e-05,0.999999999997822,7.076435212852166,7.0764382680352576,7.076438268056472,314
4.641588833612782e-05,0.9999999999718688,7.076435212852166,7.076446191494173,7.076446192033333,314
0.0001668100537200059,0.9999999996366759,7.076435212852166,7.076474653277118,7.076474659275805,314
0.0005994842503189409,0.9999999953076646,7.076435212852166,7.076576760317503,7.076576837373182,314
0.0021544346900318843,0.9999999394044266,7.076435212852166,7.076941401128625,7.076942396387956,314
0.007742636826811277,0.9999992177558785,7.076435212852166,7.0782220049237825,7.078234857376299,314
0.02782559402207126,0.9999899134371144,7.076435212852166,7.082439881456118,7.082605795421581,314
0.1,0.9998703184467719,7.076435212852166,7.092690177497921,7.094829702326538,314
1e-06,0.9999999999999736,4.0433209553793015,4.043321149581902,4.043321148458847,629
3.5938136638046257e-06,0.999999999999658,4.0433209553793015,4.043321655799365,4.04332165622512,629
1.2915496650148827e-05,0.9999999999955813,4.0433209553793015,4.043323474820219,4.043323475218329,629
4.641588833612782e-05,0.9999999999429308,4.0433209553793015,4.043330010126821,4.0433300106632535,629
0.0001668100537200059,0.9999999992629192,4.0433209553793015,4.043353487584112,4.043353494751091,629
0.0005994842503189409,0.999999990480209,4.0433209553793015,4.043437753212405,4.0434378455013675,629
0.0021544346900318843,0.9999998770459351,4.0433209553793015,4.043739194921843,4.04374038691476,629
0.007742636826811277,0.9999984119152173,4.0433209553793015,4.044804517732394,4.044819919558065,629
0.02782559402207126,0.9999794833518825,4.0433209553793015,4.0484002361122275,4.048599470139958,629
0.1,0.9997343637317765,4.0433209553793015,4.058305946674317,4.060894145552981,629
1e-06,0.99999999999995,4.262922299965853,4.262922247955064,4.262922244107563,944
3.5938136638046257e-06,0.9999999999993507,4.262922299965853,4.262922101292816,4.262922100759344,944
1.2915496650148827e-05,0.9999999999916105,4.262922299965853,4.262921584123421,4.262921584133329,944
4.641588833612782e-05,0.9999999998916416,4.262922299965853,4.262919727065311,4.262919728054265,944
0.0001668100537200059,0.9999999986005375,4.262922299965853,4.262913046691882,4.262913059525634,944
0.0005994842503189409,0.9999999819273804,4.262922299965853,4.2628889600185005,4.2628891258135235,944
0.0021544346900318843,0.9999997666824849,4.262922299965853,4.2628013795042685,4.262803519854842,944
0.007742636826811277,0.9999969912293405,4.262922299965853,4.262473509843661,4.262501110907639,944
0.02782559402207126,0.999961360464833,4.262922299965853,4.261126658749271,4.26148111739367,944
0.1,0.9995118985905722,4.262922299965853,4.254155124977334,4.258632542947794,944
1e-06,0.9999999999999635,6.796218196975912,6.796218530975352,6.796218528295608,1258
3.5938136638046257e-06,0.9999999999995306,6.796218196975912,6.796219385355643,6.79621938464851,1258
1.2915496650148827e-05,0.9999999999939394,6.796218196975912,6.796222465465389,6.7962224662127095,1258
4.641588833612782e-05,0.9999999999217255,6.796218196975912,6.796233536992532,6.796233538185299,1258
0.0001668100537200059,0.9999999989889841,6.796218196975912,6.796273315879767,6.796273332049264,1258
0.0005994842503189409,0.9999999869392175,6.796218196975912,6.79641615746187,6.796416366137045,1258
0.0021544346900318843,0.9999998311738805,6.796218196975912,6.796927998229016,6.796930695663261,1258
0.007742636826811277,0.9999978130509283,6.796218196975912,6.798748099759006,6.798783048000162,1258
0.02782559402207126,0.9999714549731573,6.796218196975912,6.80504309802164,6.805499539375792,1258
0.1,0.9996177611873143,6.796218196975912,6.824676486805322,6.830802635467206,1258
1e-06,0.9999999999999819,5.888470046202723,5.888469774919492,5.888469775801693,1573
3.5938136638046257e-06,0.9999999999997669,5.888470046202723,5.888469060803086,5.8884690609767185,1573
1.2915496650148827e-05,0.9999999999969871,5.888470046202723,5.8884665045094575,5.888466504879494,1573
4.641588833612782e-05,0.9999999999610878,5.888470046202723,5.888457315644324,5.888457316283129,1573
0.0001668100537200059,0.9999999994974523,5.888470046202723,5.888424284142714,5.888424291338099,1573
